image_path,label,label_name
data\numerals\n_8\68285.png,8,n_8
data\numerals\n_8\68286.png,8,n_8
data\numerals\n_8\68287.png,8,n_8
data\numerals\n_8\68288.png,8,n_8
data\numerals\n_8\68289.png,8,n_8
data\numerals\n_8\68290.png,8,n_8
data\numerals\n_8\68291.png,8,n_8
data\numerals\n_8\68292.png,8,n_8
data\numerals\n_8\68293.png,8,n_8
data\numerals\n_8\68294.png,8,n_8
data\numerals\n_8\68295.png,8,n_8
data\numerals\n_8\68296.png,8,n_8
data\numerals\n_8\68297.png,8,n_8
data\numerals\n_8\68298.png,8,n_8
data\numerals\n_8\68299.png,8,n_8
data\numerals\n_8\68300.png,8,n_8
data\numerals\n_8\68301.png,8,n_8
data\numerals\n_8\68302.png,8,n_8
data\numerals\n_8\68303.png,8,n_8
data\numerals\n_8\68304.png,8,n_8
data\numerals\n_8\68305.png,8,n_8
data\numerals\n_8\68306.png,8,n_8
data\numerals\n_8\68307.png,8,n_8
data\numerals\n_8\68308.png,8,n_8
data\numerals\n_8\68309.png,8,n_8
data\numerals\n_8\68310.png,8,n_8
data\numerals\n_8\68311.png,8,n_8
data\numerals\n_8\68312.png,8,n_8
data\numerals\n_8\68313.png,8,n_8
data\numerals\n_8\68314.png,8,n_8
data\numerals\n_8\68315.png,8,n_8
data\numerals\n_8\68316.png,8,n_8
data\numerals\n_8\68317.png,8,n_8
data\numerals\n_8\68318.png,8,n_8
data\numerals\n_8\68319.png,8,n_8
data\numerals\n_8\68320.png,8,n_8
data\numerals\n_8\68321.png,8,n_8
data\numerals\n_8\68322.png,8,n_8
data\numerals\n_8\68323.png,8,n_8
data\numerals\n_8\68324.png,8,n_8
data\numerals\n_8\68325.png,8,n_8
data\numerals\n_8\68326.png,8,n_8
data\numerals\n_8\68327.png,8,n_8
data\numerals\n_8\68328.png,8,n_8
data\numerals\n_8\68329.png,8,n_8
data\numerals\n_8\68330.png,8,n_8
data\numerals\n_8\68331.png,8,n_8
data\numerals\n_8\68332.png,8,n_8
data\numerals\n_8\68333.png,8,n_8
data\numerals\n_8\68334.png,8,n_8
data\numerals\n_8\68335.png,8,n_8
data\numerals\n_8\68336.png,8,n_8
data\numerals\n_8\68337.png,8,n_8
data\numerals\n_8\68338.png,8,n_8
data\numerals\n_8\68339.png,8,n_8
data\numerals\n_8\68340.png,8,n_8
data\numerals\n_8\68341.png,8,n_8
data\numerals\n_8\68342.png,8,n_8
data\numerals\n_8\68343.png,8,n_8
data\numerals\n_8\68344.png,8,n_8
data\numerals\n_8\68345.png,8,n_8
data\numerals\n_8\68346.png,8,n_8
data\numerals\n_8\68347.png,8,n_8
data\numerals\n_8\68348.png,8,n_8
data\numerals\n_8\68349.png,8,n_8
data\numerals\n_8\68350.png,8,n_8
data\numerals\n_8\68351.png,8,n_8
data\numerals\n_8\68352.png,8,n_8
data\numerals\n_8\68353.png,8,n_8
data\numerals\n_8\68354.png,8,n_8
data\numerals\n_8\68355.png,8,n_8
data\numerals\n_8\68356.png,8,n_8
data\numerals\n_8\68357.png,8,n_8
data\numerals\n_8\68358.png,8,n_8
data\numerals\n_8\68359.png,8,n_8
data\numerals\n_8\68360.png,8,n_8
data\numerals\n_8\68361.png,8,n_8
data\numerals\n_8\68362.png,8,n_8
data\numerals\n_8\68363.png,8,n_8
data\numerals\n_8\68364.png,8,n_8
data\numerals\n_8\68365.png,8,n_8
data\numerals\n_8\68366.png,8,n_8
data\numerals\n_8\68367.png,8,n_8
data\numerals\n_8\68368.png,8,n_8
data\numerals\n_8\68369.png,8,n_8
data\numerals\n_8\68370.png,8,n_8
data\numerals\n_8\68371.png,8,n_8
data\numerals\n_8\68372.png,8,n_8
data\numerals\n_8\68373.png,8,n_8
data\numerals\n_8\68374.png,8,n_8
data\numerals\n_8\68375.png,8,n_8
data\numerals\n_8\68376.png,8,n_8
data\numerals\n_8\68377.png,8,n_8
data\numerals\n_8\68378.png,8,n_8
data\numerals\n_8\68379.png,8,n_8
data\numerals\n_8\68380.png,8,n_8
data\numerals\n_8\68381.png,8,n_8
data\numerals\n_8\68382.png,8,n_8
data\numerals\n_8\68383.png,8,n_8
data\numerals\n_8\68384.png,8,n_8
data\numerals\n_8\68385.png,8,n_8
data\numerals\n_8\68386.png,8,n_8
data\numerals\n_8\68387.png,8,n_8
data\numerals\n_8\68388.png,8,n_8
data\numerals\n_8\68389.png,8,n_8
data\numerals\n_8\68390.png,8,n_8
data\numerals\n_8\68391.png,8,n_8
data\numerals\n_8\68392.png,8,n_8
data\numerals\n_8\68393.png,8,n_8
data\numerals\n_8\68394.png,8,n_8
data\numerals\n_8\68395.png,8,n_8
data\numerals\n_8\68396.png,8,n_8
data\numerals\n_8\68397.png,8,n_8
data\numerals\n_8\68398.png,8,n_8
data\numerals\n_8\68399.png,8,n_8
data\numerals\n_8\68400.png,8,n_8
data\numerals\n_8\68401.png,8,n_8
data\numerals\n_8\68402.png,8,n_8
data\numerals\n_8\68403.png,8,n_8
data\numerals\n_8\68404.png,8,n_8
data\numerals\n_8\68405.png,8,n_8
data\numerals\n_8\68406.png,8,n_8
data\numerals\n_8\68407.png,8,n_8
data\numerals\n_8\68408.png,8,n_8
data\numerals\n_8\68409.png,8,n_8
data\numerals\n_8\68410.png,8,n_8
data\numerals\n_8\68411.png,8,n_8
data\numerals\n_8\68412.png,8,n_8
data\numerals\n_8\68413.png,8,n_8
data\numerals\n_8\68414.png,8,n_8
data\numerals\n_8\68415.png,8,n_8
data\numerals\n_8\68416.png,8,n_8
data\numerals\n_8\68417.png,8,n_8
data\numerals\n_8\68418.png,8,n_8
data\numerals\n_8\68419.png,8,n_8
data\numerals\n_8\68420.png,8,n_8
data\numerals\n_8\68421.png,8,n_8
data\numerals\n_8\68422.png,8,n_8
data\numerals\n_8\68423.png,8,n_8
data\numerals\n_8\68424.png,8,n_8
data\numerals\n_8\68425.png,8,n_8
data\numerals\n_8\68426.png,8,n_8
data\numerals\n_8\68427.png,8,n_8
data\numerals\n_8\68428.png,8,n_8
data\numerals\n_8\68429.png,8,n_8
data\numerals\n_8\68430.png,8,n_8
data\numerals\n_8\68431.png,8,n_8
data\numerals\n_8\68432.png,8,n_8
data\numerals\n_8\68433.png,8,n_8
data\numerals\n_8\68434.png,8,n_8
data\numerals\n_8\68435.png,8,n_8
data\numerals\n_8\68436.png,8,n_8
data\numerals\n_8\68437.png,8,n_8
data\numerals\n_8\68438.png,8,n_8
data\numerals\n_8\68439.png,8,n_8
data\numerals\n_8\68440.png,8,n_8
data\numerals\n_8\68441.png,8,n_8
data\numerals\n_8\68442.png,8,n_8
data\numerals\n_8\68443.png,8,n_8
data\numerals\n_8\68444.png,8,n_8
data\numerals\n_8\68445.png,8,n_8
data\numerals\n_8\68446.png,8,n_8
data\numerals\n_8\68447.png,8,n_8
data\numerals\n_8\68448.png,8,n_8
data\numerals\n_8\68449.png,8,n_8
data\numerals\n_8\68450.png,8,n_8
data\numerals\n_8\68451.png,8,n_8
data\numerals\n_8\68452.png,8,n_8
data\numerals\n_8\68453.png,8,n_8
data\numerals\n_8\68454.png,8,n_8
data\numerals\n_8\68455.png,8,n_8
data\numerals\n_8\68456.png,8,n_8
data\numerals\n_8\68457.png,8,n_8
data\numerals\n_8\68458.png,8,n_8
data\numerals\n_8\68459.png,8,n_8
data\numerals\n_8\68460.png,8,n_8
data\numerals\n_8\68461.png,8,n_8
data\numerals\n_8\68462.png,8,n_8
data\numerals\n_8\68463.png,8,n_8
data\numerals\n_8\68464.png,8,n_8
data\numerals\n_8\68465.png,8,n_8
data\numerals\n_8\68466.png,8,n_8
data\numerals\n_8\68467.png,8,n_8
data\numerals\n_8\68468.png,8,n_8
data\numerals\n_8\68469.png,8,n_8
data\numerals\n_8\68470.png,8,n_8
data\numerals\n_8\68471.png,8,n_8
data\numerals\n_8\68472.png,8,n_8
data\numerals\n_8\68473.png,8,n_8
data\numerals\n_8\68474.png,8,n_8
data\numerals\n_8\68475.png,8,n_8
data\numerals\n_8\68476.png,8,n_8
data\numerals\n_8\68477.png,8,n_8
data\numerals\n_8\68478.png,8,n_8
data\numerals\n_8\68479.png,8,n_8
data\numerals\n_8\68480.png,8,n_8
data\numerals\n_8\68481.png,8,n_8
data\numerals\n_8\68482.png,8,n_8
data\numerals\n_8\68483.png,8,n_8
data\numerals\n_8\68484.png,8,n_8
data\numerals\n_8\68485.png,8,n_8
data\numerals\n_8\68486.png,8,n_8
data\numerals\n_8\68487.png,8,n_8
data\numerals\n_8\68488.png,8,n_8
data\numerals\n_8\68489.png,8,n_8
data\numerals\n_8\68490.png,8,n_8
data\numerals\n_8\68491.png,8,n_8
data\numerals\n_8\68492.png,8,n_8
data\numerals\n_8\68493.png,8,n_8
data\numerals\n_8\68494.png,8,n_8
data\numerals\n_8\68495.png,8,n_8
data\numerals\n_8\68497.png,8,n_8
data\numerals\n_8\68498.png,8,n_8
data\numerals\n_8\68499.png,8,n_8
data\numerals\n_8\68500.png,8,n_8
data\numerals\n_8\69149.png,8,n_8
data\numerals\n_8\69150.png,8,n_8
data\numerals\n_8\69151.png,8,n_8
data\numerals\n_8\69152.png,8,n_8
data\numerals\n_8\69153.png,8,n_8
data\numerals\n_8\69154.png,8,n_8
data\numerals\n_8\69155.png,8,n_8
data\numerals\n_8\69156.png,8,n_8
data\numerals\n_8\69157.png,8,n_8
data\numerals\n_8\71340.png,8,n_8
data\numerals\n_8\71341.png,8,n_8
data\numerals\n_8\71342.png,8,n_8
data\numerals\n_8\71343.png,8,n_8
data\numerals\n_8\71344.png,8,n_8
data\numerals\n_8\71345.png,8,n_8
data\numerals\n_8\71346.png,8,n_8
data\numerals\n_8\71347.png,8,n_8
data\numerals\n_8\71348.png,8,n_8
data\numerals\n_8\71349.png,8,n_8
data\numerals\n_8\71350.png,8,n_8
data\numerals\n_8\71351.png,8,n_8
data\numerals\n_8\71352.png,8,n_8
data\numerals\n_8\71353.png,8,n_8
data\numerals\n_8\71354.png,8,n_8
data\numerals\n_8\71355.png,8,n_8
data\numerals\n_8\71356.png,8,n_8
data\numerals\n_8\71357.png,8,n_8
data\numerals\n_8\71358.png,8,n_8
data\numerals\n_8\71359.png,8,n_8
data\numerals\n_8\7221.png,8,n_8
data\numerals\n_8\7222.png,8,n_8
data\numerals\n_8\7223.png,8,n_8
data\numerals\n_8\7225.png,8,n_8
data\numerals\n_8\7226.png,8,n_8
data\numerals\n_8\7227.png,8,n_8
data\numerals\n_8\7228.png,8,n_8
data\numerals\n_8\7229.png,8,n_8
data\numerals\n_8\7230.png,8,n_8
data\numerals\n_8\7231.png,8,n_8
data\numerals\n_8\7232.png,8,n_8
data\numerals\n_8\7233.png,8,n_8
data\numerals\n_8\7234.png,8,n_8
data\numerals\n_8\7235.png,8,n_8
data\numerals\n_8\7236.png,8,n_8
data\numerals\n_8\7237.png,8,n_8
data\numerals\n_8\7238.png,8,n_8
data\numerals\n_8\7239.png,8,n_8
data\numerals\n_8\7240.png,8,n_8
data\numerals\n_8\7241.png,8,n_8
data\numerals\n_8\7242.png,8,n_8
data\numerals\n_8\7243.png,8,n_8
data\numerals\n_8\7244.png,8,n_8
data\numerals\n_8\7245.png,8,n_8
data\numerals\n_8\7246.png,8,n_8
data\numerals\n_8\7247.png,8,n_8
data\numerals\n_8\7248.png,8,n_8
data\numerals\n_8\7249.png,8,n_8
data\numerals\n_8\7250.png,8,n_8
data\numerals\n_8\7251.png,8,n_8
data\numerals\n_8\7252.png,8,n_8
data\numerals\n_8\7253.png,8,n_8
data\numerals\n_8\7254.png,8,n_8
data\numerals\n_8\7255.png,8,n_8
data\numerals\n_8\7256.png,8,n_8
data\numerals\n_8\7257.png,8,n_8
data\numerals\n_8\7258.png,8,n_8
data\numerals\n_8\78566.png,8,n_8
data\numerals\n_8\78567.png,8,n_8
data\numerals\n_8\78568.png,8,n_8
data\numerals\n_8\78569.png,8,n_8
data\numerals\n_8\78570.png,8,n_8
data\numerals\n_8\78571.png,8,n_8
data\numerals\n_8\78572.png,8,n_8
data\numerals\n_8\78573.png,8,n_8
data\numerals\n_8\78574.png,8,n_8
data\numerals\n_8\78575.png,8,n_8
data\numerals\n_8\78576.png,8,n_8
data\numerals\n_8\78577.png,8,n_8
data\numerals\n_8\78578.png,8,n_8
data\numerals\n_8\78579.png,8,n_8
data\numerals\n_8\78580.png,8,n_8
data\numerals\n_8\78581.png,8,n_8
data\numerals\n_8\78582.png,8,n_8
data\numerals\n_8\78583.png,8,n_8
data\numerals\n_8\78584.png,8,n_8
data\numerals\n_8\78585.png,8,n_8
data\numerals\n_8\78586.png,8,n_8
data\numerals\n_8\78587.png,8,n_8
data\numerals\n_8\78588.png,8,n_8
data\numerals\n_8\78589.png,8,n_8
data\numerals\n_8\78590.png,8,n_8
data\numerals\n_8\78591.png,8,n_8
data\numerals\n_8\78592.png,8,n_8
data\numerals\n_8\78593.png,8,n_8
data\numerals\n_8\78594.png,8,n_8
data\numerals\n_8\78595.png,8,n_8
data\numerals\n_8\78596.png,8,n_8
data\numerals\n_8\78597.png,8,n_8
data\numerals\n_8\78598.png,8,n_8
data\numerals\n_8\78599.png,8,n_8
data\numerals\n_8\78600.png,8,n_8
data\numerals\n_8\78601.png,8,n_8
data\numerals\n_8\78602.png,8,n_8
data\numerals\n_8\78603.png,8,n_8
data\numerals\n_8\78604.png,8,n_8
data\numerals\n_8\78605.png,8,n_8
data\numerals\n_8\78606.png,8,n_8
data\numerals\n_8\78607.png,8,n_8
data\numerals\n_8\78608.png,8,n_8
data\numerals\n_8\78609.png,8,n_8
data\numerals\n_8\78610.png,8,n_8
data\numerals\n_8\78611.png,8,n_8
data\numerals\n_8\78612.png,8,n_8
data\numerals\n_8\78613.png,8,n_8
data\numerals\n_8\78614.png,8,n_8
data\numerals\n_8\78615.png,8,n_8
data\numerals\n_8\78616.png,8,n_8
data\numerals\n_8\78617.png,8,n_8
data\numerals\n_8\78618.png,8,n_8
data\numerals\n_8\78619.png,8,n_8
data\numerals\n_8\78620.png,8,n_8
data\numerals\n_8\78621.png,8,n_8
data\numerals\n_8\78622.png,8,n_8
data\numerals\n_8\78623.png,8,n_8
data\numerals\n_8\78624.png,8,n_8
data\numerals\n_8\78625.png,8,n_8
data\numerals\n_8\78626.png,8,n_8
data\numerals\n_8\78627.png,8,n_8
data\numerals\n_8\78628.png,8,n_8
data\numerals\n_8\78629.png,8,n_8
data\numerals\n_8\78630.png,8,n_8
data\numerals\n_8\78631.png,8,n_8
data\numerals\n_8\78632.png,8,n_8
data\numerals\n_8\78633.png,8,n_8
data\numerals\n_8\78634.png,8,n_8
data\numerals\n_8\78635.png,8,n_8
data\numerals\n_8\78636.png,8,n_8
data\numerals\n_8\78637.png,8,n_8
data\numerals\n_8\78638.png,8,n_8
data\numerals\n_8\78639.png,8,n_8
data\numerals\n_8\78640.png,8,n_8
data\numerals\n_8\78641.png,8,n_8
data\numerals\n_8\78642.png,8,n_8
data\numerals\n_8\78643.png,8,n_8
data\numerals\n_8\78644.png,8,n_8
data\numerals\n_8\78645.png,8,n_8
data\numerals\n_8\78646.png,8,n_8
data\numerals\n_8\78647.png,8,n_8
data\numerals\n_8\78648.png,8,n_8
data\numerals\n_8\78649.png,8,n_8
data\numerals\n_8\78650.png,8,n_8
data\numerals\n_8\78651.png,8,n_8
data\numerals\n_8\78652.png,8,n_8
data\numerals\n_8\78653.png,8,n_8
data\numerals\n_8\78654.png,8,n_8
data\numerals\n_8\78655.png,8,n_8
data\numerals\n_8\78656.png,8,n_8
data\numerals\n_8\78657.png,8,n_8
data\numerals\n_8\78658.png,8,n_8
data\numerals\n_8\78659.png,8,n_8
data\numerals\n_8\78660.png,8,n_8
data\numerals\n_8\78661.png,8,n_8
data\numerals\n_8\78662.png,8,n_8
data\numerals\n_8\78663.png,8,n_8
data\numerals\n_8\78664.png,8,n_8
data\numerals\n_8\78665.png,8,n_8
data\numerals\n_8\78666.png,8,n_8
data\numerals\n_8\78667.png,8,n_8
data\numerals\n_8\78668.png,8,n_8
data\numerals\n_8\78669.png,8,n_8
data\numerals\n_8\78670.png,8,n_8
data\numerals\n_8\78671.png,8,n_8
data\numerals\n_8\78672.png,8,n_8
data\numerals\n_8\78673.png,8,n_8
data\numerals\n_8\78674.png,8,n_8
data\numerals\n_8\78675.png,8,n_8
data\numerals\n_8\78676.png,8,n_8
data\numerals\n_8\78677.png,8,n_8
data\numerals\n_8\78678.png,8,n_8
data\numerals\n_8\78679.png,8,n_8
data\numerals\n_8\78680.png,8,n_8
data\numerals\n_8\78681.png,8,n_8
data\numerals\n_8\78682.png,8,n_8
data\numerals\n_8\78683.png,8,n_8
data\numerals\n_8\78684.png,8,n_8
data\numerals\n_8\78685.png,8,n_8
data\numerals\n_8\78686.png,8,n_8
data\numerals\n_8\78687.png,8,n_8
data\numerals\n_8\78688.png,8,n_8
data\numerals\n_8\78689.png,8,n_8
data\numerals\n_8\78690.png,8,n_8
data\numerals\n_8\78691.png,8,n_8
data\numerals\n_8\78692.png,8,n_8
data\numerals\n_8\78693.png,8,n_8
data\numerals\n_8\78694.png,8,n_8
data\numerals\n_8\78695.png,8,n_8
data\numerals\n_8\78696.png,8,n_8
data\numerals\n_8\78697.png,8,n_8
data\numerals\n_8\78698.png,8,n_8
data\numerals\n_8\78699.png,8,n_8
data\numerals\n_8\78700.png,8,n_8
data\numerals\n_8\78701.png,8,n_8
data\numerals\n_8\78702.png,8,n_8
data\numerals\n_8\78703.png,8,n_8
data\numerals\n_8\78704.png,8,n_8
data\numerals\n_8\78705.png,8,n_8
data\numerals\n_8\78706.png,8,n_8
data\numerals\n_8\78707.png,8,n_8
data\numerals\n_8\78708.png,8,n_8
data\numerals\n_8\78709.png,8,n_8
data\numerals\n_8\78710.png,8,n_8
data\numerals\n_8\78711.png,8,n_8
data\numerals\n_8\78712.png,8,n_8
data\numerals\n_8\78713.png,8,n_8
data\numerals\n_8\78714.png,8,n_8
data\numerals\n_8\78715.png,8,n_8
data\numerals\n_8\78716.png,8,n_8
data\numerals\n_8\78717.png,8,n_8
data\numerals\n_8\78718.png,8,n_8
data\numerals\n_8\78719.png,8,n_8
data\numerals\n_8\78720.png,8,n_8
data\numerals\n_8\78721.png,8,n_8
data\numerals\n_8\78722.png,8,n_8
data\numerals\n_8\78723.png,8,n_8
data\numerals\n_8\78724.png,8,n_8
data\numerals\n_8\78725.png,8,n_8
data\numerals\n_8\78726.png,8,n_8
data\numerals\n_8\78727.png,8,n_8
data\numerals\n_8\78728.png,8,n_8
data\numerals\n_8\78729.png,8,n_8
data\numerals\n_8\78730.png,8,n_8
data\numerals\n_8\78731.png,8,n_8
data\numerals\n_8\78732.png,8,n_8
data\numerals\n_8\78733.png,8,n_8
data\numerals\n_8\78734.png,8,n_8
data\numerals\n_8\78735.png,8,n_8
data\numerals\n_8\78736.png,8,n_8
data\numerals\n_8\78737.png,8,n_8
data\numerals\n_8\78738.png,8,n_8
data\numerals\n_8\78739.png,8,n_8
data\numerals\n_8\78740.png,8,n_8
data\numerals\n_8\78741.png,8,n_8
data\numerals\n_8\78742.png,8,n_8
data\numerals\n_8\78743.png,8,n_8
data\numerals\n_8\78744.png,8,n_8
data\numerals\n_8\78745.png,8,n_8
data\numerals\n_8\78746.png,8,n_8
data\numerals\n_8\78747.png,8,n_8
data\numerals\n_8\78748.png,8,n_8
data\numerals\n_8\78749.png,8,n_8
data\numerals\n_8\78750.png,8,n_8
data\numerals\n_8\78751.png,8,n_8
data\numerals\n_8\78752.png,8,n_8
data\numerals\n_8\78753.png,8,n_8
data\numerals\n_8\78754.png,8,n_8
data\numerals\n_8\78755.png,8,n_8
data\numerals\n_8\78756.png,8,n_8
data\numerals\n_8\78757.png,8,n_8
data\numerals\n_8\78758.png,8,n_8
data\numerals\n_8\78759.png,8,n_8
data\numerals\n_8\78760.png,8,n_8
data\numerals\n_8\78761.png,8,n_8
data\numerals\n_8\78762.png,8,n_8
data\numerals\n_8\78763.png,8,n_8
data\numerals\n_8\78764.png,8,n_8
data\numerals\n_8\78765.png,8,n_8
data\numerals\n_8\78766.png,8,n_8
data\numerals\n_8\78767.png,8,n_8
data\numerals\n_8\78768.png,8,n_8
data\numerals\n_8\78769.png,8,n_8
data\numerals\n_8\78770.png,8,n_8
data\numerals\n_8\78771.png,8,n_8
data\numerals\n_8\78772.png,8,n_8
data\numerals\n_8\78773.png,8,n_8
data\numerals\n_8\78774.png,8,n_8
data\numerals\n_8\78775.png,8,n_8
data\numerals\n_8\78776.png,8,n_8
data\numerals\n_8\78777.png,8,n_8
data\numerals\n_8\78778.png,8,n_8
data\numerals\n_8\78779.png,8,n_8
data\numerals\n_8\78780.png,8,n_8
data\numerals\n_8\78781.png,8,n_8
data\numerals\n_8\78782.png,8,n_8
data\numerals\n_8\78783.png,8,n_8
data\numerals\n_8\78784.png,8,n_8
data\numerals\n_8\78785.png,8,n_8
data\numerals\n_8\78786.png,8,n_8
data\numerals\n_8\78787.png,8,n_8
data\numerals\n_8\78788.png,8,n_8
data\numerals\n_8\78789.png,8,n_8
data\numerals\n_8\78790.png,8,n_8
data\numerals\n_8\78791.png,8,n_8
data\numerals\n_8\78792.png,8,n_8
data\numerals\n_8\78793.png,8,n_8
data\numerals\n_8\78794.png,8,n_8
data\numerals\n_8\78795.png,8,n_8
data\numerals\n_8\78796.png,8,n_8
data\numerals\n_8\78797.png,8,n_8
data\numerals\n_8\78798.png,8,n_8
data\numerals\n_8\78799.png,8,n_8
data\numerals\n_8\78800.png,8,n_8
data\numerals\n_8\78801.png,8,n_8
data\numerals\n_8\78802.png,8,n_8
data\numerals\n_8\78803.png,8,n_8
data\numerals\n_8\78804.png,8,n_8
data\numerals\n_8\78805.png,8,n_8
data\numerals\n_8\78806.png,8,n_8
data\numerals\n_8\78807.png,8,n_8
data\numerals\n_8\78808.png,8,n_8
data\numerals\n_8\78809.png,8,n_8
data\numerals\n_8\78810.png,8,n_8
data\numerals\n_8\78811.png,8,n_8
data\numerals\n_8\78812.png,8,n_8
data\numerals\n_8\78813.png,8,n_8
data\numerals\n_8\78814.png,8,n_8
data\numerals\n_8\78815.png,8,n_8
data\numerals\n_8\78816.png,8,n_8
data\numerals\n_8\78817.png,8,n_8
data\numerals\n_8\78818.png,8,n_8
data\numerals\n_8\78819.png,8,n_8
data\numerals\n_8\78820.png,8,n_8
data\numerals\n_8\78821.png,8,n_8
data\numerals\n_8\78822.png,8,n_8
data\numerals\n_8\78823.png,8,n_8
data\numerals\n_8\78824.png,8,n_8
data\numerals\n_8\78825.png,8,n_8
data\numerals\n_8\78826.png,8,n_8
data\numerals\n_8\78827.png,8,n_8
data\numerals\n_8\78828.png,8,n_8
data\numerals\n_8\78829.png,8,n_8
data\numerals\n_8\78830.png,8,n_8
data\numerals\n_8\78831.png,8,n_8
data\numerals\n_8\78832.png,8,n_8
data\numerals\n_8\78833.png,8,n_8
data\numerals\n_8\78834.png,8,n_8
data\numerals\n_8\78835.png,8,n_8
data\numerals\n_8\78836.png,8,n_8
data\numerals\n_8\78837.png,8,n_8
data\numerals\n_8\78838.png,8,n_8
data\numerals\n_8\78839.png,8,n_8
data\numerals\n_8\78840.png,8,n_8
data\numerals\n_8\78841.png,8,n_8
data\numerals\n_8\78842.png,8,n_8
data\numerals\n_8\78843.png,8,n_8
data\numerals\n_8\78844.png,8,n_8
data\numerals\n_8\78845.png,8,n_8
data\numerals\n_8\78846.png,8,n_8
data\numerals\n_8\78847.png,8,n_8
data\numerals\n_8\78848.png,8,n_8
data\numerals\n_8\78849.png,8,n_8
data\numerals\n_8\78850.png,8,n_8
data\numerals\n_8\78851.png,8,n_8
data\numerals\n_8\78852.png,8,n_8
data\numerals\n_8\78853.png,8,n_8
data\numerals\n_8\78854.png,8,n_8
data\numerals\n_8\78855.png,8,n_8
data\numerals\n_8\78856.png,8,n_8
data\numerals\n_8\78857.png,8,n_8
data\numerals\n_8\78858.png,8,n_8
data\numerals\n_8\78859.png,8,n_8
data\numerals\n_8\78860.png,8,n_8
data\numerals\n_8\78861.png,8,n_8
data\numerals\n_8\78862.png,8,n_8
data\numerals\n_8\78863.png,8,n_8
data\numerals\n_8\78864.png,8,n_8
data\numerals\n_8\78865.png,8,n_8
data\numerals\n_8\78866.png,8,n_8
data\numerals\n_8\78867.png,8,n_8
data\numerals\n_8\78868.png,8,n_8
data\numerals\n_8\78869.png,8,n_8
data\numerals\n_8\78870.png,8,n_8
data\numerals\n_8\78871.png,8,n_8
data\numerals\n_8\78872.png,8,n_8
data\numerals\n_8\78873.png,8,n_8
data\numerals\n_8\78874.png,8,n_8
data\numerals\n_8\78875.png,8,n_8
data\numerals\n_8\78876.png,8,n_8
data\numerals\n_8\78877.png,8,n_8
data\numerals\n_8\78878.png,8,n_8
data\numerals\n_8\78879.png,8,n_8
data\numerals\n_8\78880.png,8,n_8
data\numerals\n_8\78881.png,8,n_8
data\numerals\n_8\78882.png,8,n_8
data\numerals\n_8\78883.png,8,n_8
data\numerals\n_8\78884.png,8,n_8
data\numerals\n_8\78885.png,8,n_8
data\numerals\n_8\78886.png,8,n_8
data\numerals\n_8\78887.png,8,n_8
data\numerals\n_8\78888.png,8,n_8
data\numerals\n_8\78889.png,8,n_8
data\numerals\n_8\78890.png,8,n_8
data\numerals\n_8\78891.png,8,n_8
data\numerals\n_8\78892.png,8,n_8
data\numerals\n_8\78893.png,8,n_8
data\numerals\n_8\78894.png,8,n_8
data\numerals\n_8\78895.png,8,n_8
data\numerals\n_8\78896.png,8,n_8
data\numerals\n_8\78897.png,8,n_8
data\numerals\n_8\78898.png,8,n_8
data\numerals\n_8\78899.png,8,n_8
data\numerals\n_8\78900.png,8,n_8
data\numerals\n_8\78901.png,8,n_8
data\numerals\n_8\78902.png,8,n_8
data\numerals\n_8\78903.png,8,n_8
data\numerals\n_8\78904.png,8,n_8
data\numerals\n_8\78905.png,8,n_8
data\numerals\n_8\78906.png,8,n_8
data\numerals\n_8\78907.png,8,n_8
data\numerals\n_8\78908.png,8,n_8
data\numerals\n_8\78909.png,8,n_8
data\numerals\n_8\78910.png,8,n_8
data\numerals\n_8\78911.png,8,n_8
data\numerals\n_8\78912.png,8,n_8
data\numerals\n_8\78913.png,8,n_8
data\numerals\n_8\78914.png,8,n_8
data\numerals\n_8\78915.png,8,n_8
data\numerals\n_8\78916.png,8,n_8
data\numerals\n_8\78917.png,8,n_8
data\numerals\n_8\78918.png,8,n_8
data\numerals\n_8\78919.png,8,n_8
data\numerals\n_8\78920.png,8,n_8
data\numerals\n_8\78921.png,8,n_8
data\numerals\n_8\78922.png,8,n_8
data\numerals\n_8\78923.png,8,n_8
data\numerals\n_8\78924.png,8,n_8
data\numerals\n_8\78925.png,8,n_8
data\numerals\n_8\78926.png,8,n_8
data\numerals\n_8\78927.png,8,n_8
data\numerals\n_8\78928.png,8,n_8
data\numerals\n_8\78929.png,8,n_8
data\numerals\n_8\78930.png,8,n_8
data\numerals\n_8\78931.png,8,n_8
data\numerals\n_8\78932.png,8,n_8
data\numerals\n_8\78933.png,8,n_8
data\numerals\n_8\78934.png,8,n_8
data\numerals\n_8\78935.png,8,n_8
data\numerals\n_8\86611.png,8,n_8
data\numerals\n_8\86612.png,8,n_8
data\numerals\n_8\86613.png,8,n_8
data\numerals\n_8\86614.png,8,n_8
data\numerals\n_8\86615.png,8,n_8
data\numerals\n_8\86616.png,8,n_8
data\numerals\n_8\86617.png,8,n_8
data\numerals\n_8\86618.png,8,n_8
data\numerals\n_8\86619.png,8,n_8
data\numerals\n_8\86620.png,8,n_8
data\numerals\n_8\90060.png,8,n_8
data\numerals\n_8\90061.png,8,n_8
data\numerals\n_8\90062.png,8,n_8
data\numerals\n_8\90063.png,8,n_8
data\numerals\n_8\90064.png,8,n_8
